t_merge,snr
689.0,15361.24715115052
679.0,15532.851047566948
669.0,15709.172330411966
659.0,15890.443559147228
649.0,16076.889798264674
639.0,16268.74772775427
629.0,16466.267470105
619.0,16669.713266447565
609.0,16879.365107212245
599.0,17095.520434124446
589.0,17318.49546413392
579.0,17548.625487572703
569.0,17786.265924511787
559.0,18031.79437712867
549.0,18285.612794116474
539.0,18548.16239576493
529.0,18820.002744023503
519.0,19101.674628514906
509.0,19393.741239824263
499.0,19696.807057744743
489.0,20011.522182705008
479.0,20338.58542186304
469.0,20678.746598009555
459.0,21032.81023877049
449.0,21401.6420711215
439.0,21786.17674104463
429.0,22187.521974128587
419.0,22607.04237455227
409.0,23046.048792452624
399.0,23505.960808765765
389.0,23988.327506485133
379.0,24494.840333356584
369.0,25027.347110673083
359.0,25587.87355626967
349.0,26178.651411291925
339.0,26802.616546120702
329.0,27462.965239583074
319.0,28163.03018514825
309.0,28906.516023748387
299.0,29697.551355260828
289.0,30540.746706586564
279.0,31441.306324388417
269.0,32406.243177896908
259.0,33443.29714377275
249.0,34560.87940329304
239.0,35768.589765683886
229.0,37077.441607426
219.0,38500.87098453002
209.0,40056.97597285628
199.0,41765.41522947574
189.0,43649.153712917854
179.0,45735.536482008945
169.0,48062.42499959804
159.0,50676.22290895567
149.0,53631.780375679955
139.0,56999.44364411627
129.0,60880.600612320326
119.0,65400.021558352135
109.0,70726.08658993067
99.0,77110.39247982267
98.0,77818.86041086032
97.0,78541.50884524974
96.0,79278.73849245894
95.0,80030.96356892218
94.0,80798.61266117323
93.0,81582.12875295055
92.0,82382.20929499755
91.0,83199.64595807853
90.0,84035.00627908354
89.0,84888.87788241904
88.0,85761.8701010762
87.0,86654.61519344138
86.0,87567.76926083652
85.0,88502.01350508213
84.0,89458.0559621223
83.0,90436.63222836144
82.0,91438.50666083388
81.0,92464.47357229832
80.0,93515.358014093
79.0,94592.01685050268
78.0,95695.34069626534
77.0,96826.25556353132
76.0,97985.72496553563
75.0,99174.75277462458
74.0,100394.47573868038
73.0,101646.77583997467
72.0,102933.1229967214
71.0,104254.8961838896
70.0,105613.53622998504
69.0,107010.55024778978
68.0,108447.51510288125
67.0,109926.08275115346
66.0,111447.98366704877
65.0,113015.02978926837
64.0,114629.11952358158
63.0,116292.24213595163
62.0,118006.48412495958
61.0,119774.03517897194
60.0,121597.19241630504
59.0,123478.69022445743
58.0,125422.68824894167
57.0,127432.4656279999
56.0,129511.3169803893
55.0,131662.72392151188
54.0,133890.36583901718
53.0,136198.12750646294
52.0,138590.11316512295
51.0,141070.66468345287
50.0,143644.385393343
49.0,146316.15825253108
48.0,149091.1601431896
47.0,151975.76055175147
46.0,154979.02493727865
45.0,158108.4410530082
44.0,161371.82540907784
43.0,164777.53733569974
42.0,168334.516830275
41.0,172052.32974909784
40.0,175941.22963689905
39.0,180012.23114145885
38.0,184277.24912925359
37.0,188753.93457814978
36.0,193460.73774325437
35.0,198415.26229600047
34.0,203636.63624539226
33.0,209145.6357375504
32.0,214964.84765841777
31.0,221118.88557808864
30.0,227636.55284249113
29.0,234560.03495793548
28.0,241929.32747004545
27.0,249787.1173426164
26.0,258180.6708516011
25.0,267162.45480851963
24.0,276793.19855471037
23.0,287162.24624388345
22.0,298361.25724875514
21.0,310489.97770472977
20.0,323661.7358602706
19.0,338012.95760992914
18.0,353742.58051963826
17.0,371062.1831668929
16.0,390214.0283596089
15.0,411502.2290404221
14.0,435370.50360706187
13.0,462316.9607376277
12.0,492964.4469077978
11.0,528254.3623072951
10.0,569336.0512093443
9.0,617864.6340061338
8.0,676253.4251157354
7.0,748057.1059370472
6.0,838930.3496939329
5.0,958514.1411700466
4.0,1124614.3108840205
3.0,1375270.4823895025
2.0,1812121.9685339457
1.0,2874938.273604921
0.0,418287462.25852054
