time,a (pc),e,f_orb,delta_f_orb
429588.8201591024,2.3471856649036452e-05,0.7951989171589127,6.168296088427182e-06,1.0151536754468216e-09
429688.8201591024,2.3214581122680753e-05,0.7931351072614653,6.2711198507866765e-06,1.0417527099892805e-09
429788.8201591024,2.295773538503605e-05,0.7910351306243764,6.376653371872922e-06,1.06936723866702e-09
429888.8201591024,2.270140441480777e-05,0.7888903375554743,6.484959830711849e-06,1.0974508545077394e-09
429988.8201591024,2.2445542396738366e-05,0.7867029921039086,6.596160609050878e-06,1.127046831058689e-09
430088.8201591024,2.2190118969757947e-05,0.7844740687867973,6.710377190886183e-06,1.1577877348048515e-09
430188.8201591024,2.193512722770743e-05,0.7822025849909411,6.82772690600899e-06,1.1897314685517361e-09
430288.8201591024,2.1680560264427743e-05,0.7798875581031409,6.948333051660094e-06,1.2229395580324798e-09
430388.8201591024,2.1426411173759806e-05,0.7775280055101974,7.072325268054366e-06,1.2574774230151417e-09
430488.8201591024,2.1172673049544533e-05,0.7751229445989114,7.199839942166769e-06,1.293414672040523e-09
430588.8201591024,2.0919338985622847e-05,0.7726713927560839,7.3310206422633806e-06,1.3308254232502945e-09
430688.8201591024,2.066640207583568e-05,0.7701723673685154,7.4660185859113415e-06,1.369788653910908e-09
430788.8201591024,2.0413858469306468e-05,0.7676241065913887,7.604991437154926e-06,1.4101766897391016e-09
430888.8201591024,2.0161740714633708e-05,0.7650155651102277,7.748084360290747e-06,1.4523960238427194e-09
430988.8201591024,1.9910016389041543e-05,0.7623522681731865,7.895487536116751e-06,1.496415894194179e-09
431088.8201591024,1.9658680592236916e-05,0.7596327215828681,8.047385921010156e-06,1.5423364621879244e-09
431188.8201591024,1.940772842392677e-05,0.7568554311418759,8.203974824375814e-06,1.590264786425577e-09
431288.8201591024,1.9157154983818042e-05,0.7540189026528131,8.365460626074388e-06,1.6403153912029455e-09
431388.8201591024,1.890695537161768e-05,0.7511216419182829,8.532061553359868e-06,1.69261088971621e-09
431488.8201591024,1.8657124687032615e-05,0.7481621547408885,8.704008523095968e-06,1.747282668086768e-09
431588.8201591024,1.840753644153659e-05,0.7451297852299748,8.881634054397795e-06,1.8059404536603418e-09
431688.8201591024,1.815819505467819e-05,0.7420237414397454,9.065199436741599e-06,1.8664509807692748e-09
431788.8201591024,1.7909131407085084e-05,0.7388452252710268,9.254961020524698e-06,1.9299246854940832e-09
431888.8201591024,1.7660332176869182e-05,0.7355921079578599,9.451224438499103e-06,1.9965521973768126e-09
431988.8201591024,1.7411784042142394e-05,0.7322622607342855,9.65431512843954e-06,2.0665393701248204e-09
432088.8201591024,1.716347368101664e-05,0.7288535548343441,9.864579926510582e-06,2.1401087409231837e-09
432188.8201591024,1.6915387771603825e-05,0.7253638614920768,1.0082388814516412e-05,2.2175011536903333e-09
432288.8201591024,1.666750656047767e-05,0.7217907233270104,1.0308142804896308e-05,2.299386232735071e-09
432388.8201591024,1.641970559426925e-05,0.7181263333953646,1.0542371828086992e-05,2.3869177784572096e-09
432488.8201591024,1.6171899920954628e-05,0.7143649030443003,1.0785612446930951e-05,2.479738173549807e-09
432588.8201591024,1.5924035247744992e-05,0.7105022101310932,1.103841412259354e-05,2.5782697467836678e-09
432688.8201591024,1.567605728185151e-05,0.7065340325130192,1.1301370578569788e-05,2.6829766126251195e-09
432788.8201591024,1.5427911730485373e-05,0.7024561480473541,1.1575124220961491e-05,2.7943696638853727e-09
432888.8201591024,1.5179544300857752e-05,0.6982643345913735,1.186037109192282e-05,2.9130122669633824e-09
432988.8201591024,1.4930920057032462e-05,0.69395295879785,1.215784278937224e-05,3.03878697056984e-09
433088.8201591024,1.468205727616639e-05,0.6895125078378056,1.2468264524726815e-05,3.1723914082823073e-09
433188.8201591024,1.4432929840869656e-05,0.6849367054510102,1.2792476499442951e-05,3.314800913159052e-09
433288.8201591024,1.41835075336168e-05,0.6802195742961684,1.3131396441551094e-05,3.4667805622361545e-09
433388.8201591024,1.3933760136882372e-05,0.6753551370319858,1.348602260946477e-05,3.6291784007482506e-09
433488.8201591024,1.3683657433140921e-05,0.6703374163171674,1.3857442613804845e-05,3.802936308255119e-09
433588.8201591024,1.3433169050824261e-05,0.6651604212004809,1.4246843651665408e-05,3.989224339864521e-09
433688.8201591024,1.3182173528591073e-05,0.6598101127944255,1.4655675553947868e-05,4.19200366807839e-09
433788.8201591024,1.293053211758214e-05,0.6542709248299121,1.508557202003085e-05,4.4109434446972776e-09
433888.8201591024,1.267816873952019e-05,0.6485328280902797,1.5538231479521013e-05,4.64774294531555e-09
433988.8201591024,1.2425007316127952e-05,0.6425857933588669,1.601553308249286e-05,4.904324997076959e-09
